excluded,RavensProgressiveMatrix_sum,Inherence_Bias,Should_Score,Good_Score,Ought_Score,Belief_in_Just_World,instructionsâ onthefollowingscreensyouwillbeaskedtofilloutseve,startnextsurvey,pleasereadthestatementsonthefollowingpages.thinkcarefullyaboutho,ih01stop,ih02beds,ih03diamon,ih04dollar,ih05chipmu,ih06oj,ih07pink,ih08white,ih09black,ih10mint,ih117days,ih12weeken,ih13limbs,ih14eyes,ih15sounds,ihc1,ihc2,beginnexttaskâ thefollowingisapatternmatchingtask.inthissectio,rmpprac1,practicequestion1answerâ â hereisthecorrectanswertotheprevio,rpmprac2,practicequestion2answerâ â hereisthecorrectanswertotheprevio,begintestquestionsyouwillnowbeaskedtocomplete12questionswithoutr,rpm1,timingfirstclick,timinglastclick,timingpagesubmit,timingclickcount,rpm2,timingfirstclick_A,timinglastclick_A,timingpagesubmit_A,timingclickcount_A,rpm3,timingfirstclick_B,timinglastclick_B,timingpagesubmit_B,timingclickcount_B,rpm4,timingfirstclick_C,timinglastclick_C,timingpagesubmit_C,timingclickcount_C,rpm5,timingfirstclick_D,timinglastclick_D,timingpagesubmit_D,timingclickcount_D,rpm6,timingfirstclick_E,timinglastclick_E,timingpagesubmit_E,timingclickcount_E,rpm7,timingfirstclick_F,timinglastclick_F,timingpagesubmit_F,timingclickcount_F,rpm8,timingfirstclick_G,timinglastclick_G,timingpagesubmit_G,timingclickcount_G,rpm9,timingfirstclick_H,timinglastclick_H,timingpagesubmit_H,timingclickcount_H,rpm10,timingfirstclick_I,timinglastclick_I,timingpagesubmit_I,timingclickcount_I,rpm11,timingfirstclick_J,timinglastclick_J,timingpagesubmit_J,timingclickcount_J,rpm12,timingfirstclick_K,timinglastclick_K,timingpagesubmit_K,timingclickcount_K,beginnextsurvey,instructionspleaserateeachofthestatementsonthefollowingpagesusin,bjw1,bjw2,bjw3,bjw4,bjw5,bjw6,bjw7,bjw8,bjw9,bjw10,bjw11,bjw12,bjw13,bjw14,bjw15,bjw16,bjw17,bjw18,bjw19,bjw20,belowisapassagefromanewspaperarticleorpressrelease.afterreadingt,timingfirstclick_L,timinglastclick_L,timingpagesubmit_L,timingclickcount_L,shouldpizza,doyouthinktheamountofpizzasoldwillgrowinthenext5years,whatdoyouthinkaccountsforthecurrentpricesofpizza,howfarbackdoyouthinkdatahasbeencollectedonpizzaconsumptionintheu,whatareyourpizzaconsumptionhabits,â belowisapassagefromanewspaperarticleorpressrelease.afterread,timingfirstclick_M,timinglastclick_M,timingpagesubmit_M,timingclickcount_M,goodfootball,doyouthinkthenumberofviewerswhowatchthegameslivewillstayataround,whatdoyouthinkaccountsforwhyonly6offootballviewerswatchthegamesl,howfarbackdoyouthinkdatahasbeencollectedonfootballviewershipinth,whatareyourfootballviewinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_A,timingfirstclick_N,timinglastclick_N,timingpagesubmit_N,timingclickcount_N,goodwork,doyouthinkthepercentageofpeoplewhoridetheirbikestoworkwillcontin,whatdoyouthinkaccountsforwhysofewamericansridetheirbikestowork,howfarbackdoyouthinkdatahasbeencollectedondrivingratesintheunite,whatareyourdrivinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_B,timingfirstclick_O,timinglastclick_O,timingpagesubmit_O,timingclickcount_O,shouldtv,doyouthinktheaveragenumberofshowsandmoviesthatamericanswatchperw,whatdoyouthinkaccountsforthegrowingnumberofavailabledevicestowat,howfarbackdoyouthinkdatahasbeencollectedontvviewingintheunitedst,whatareyourtvviewinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_C,timingfirstclick_P,timinglastclick_P,timingpagesubmit_P,timingclickcount_P,shouldemail,doyouthinktheoverallpopulationofinternetuserswillcontinuetogrowi,whatdoyouthinkaccountsfortherecentriseinthepopulationofinternetu,howfarbackdoyouthinkdatahasbeencollectedonemailandinternetsearch,whatareyouremailandinternetsearchhabits,belowisapassagefromanewspaperarticleorpressrelease.afterreadin_A,timingfirstclick_Q,timinglastclick_Q,timingpagesubmit_Q,timingclickcount_Q,goodcoffee,doyouthinkthesinglecupbrewingformatisgoingtogrowinthefuture,whatdoyouthinkaccountsforthesuccessofthesinglecupbrew,howfarbackdoyouthinkdatahasbeencollectedoncoffeeconsumptioninthe,whatareyourcoffeedrinkinghabits,pleaseanswerthefollowingdemographicquestions.aswithallanswersint,gender,educ,income,relig,ethnic,age,conserv,english,thankyouforparticipating.pleaseanswerthefollowingfewquestionstoh,@1.didyoufindanyaspectoftheprocedureoddorconfusing,@2.whatdidyouthinkwewerestudying,@3.doyouthinkthattheremayhavebeenmoretothisstudythanmeetstheeyei,@4.doyouhaveanyadditionalthoughtsorcommentsaboutthestudy,attention,filter_$
0,7,5.266666667,5,4.666666667,4.833333333,4.2,1,1,1,7,7,5,3,5,3,5,7,7,3,5,5,5,5,7,3,7,1,8,1,3,1,1,7,14.604,14.604,16.867,1,1,19.11,19.11,22.042,1,5,32.336,32.336,50.147,1,6,23.573,23.573,25.98,1,2,20.645,20.645,22.249,1, ,0,0,60.015,0,1,24.165,24.165,34.127,1,8,32.143,32.143,44.56,1, ,0,0,60.065,0,2,13.912,34.846,47.867,2,8,28.874,42.034,44.408,2,5,19.925,19.925,22.795,1,1,1,5,5,3,1,6,5,6,6,2,6,3,5,7,5,6,5,9,3,5,9,1,33.914,131.725,137.824,5,5,1,I think the combination of high demand and high supply accounts for the current prices of pizza.,4,"I eat pizza several times per month, eating roughly four slices each time.",1,22.266,194.961,206.344,6,5,2,"I think improvements in the at-home viewing experience, increases in ticket prices, and the geographic dispersal of fans all contribute to this.",4,"I watch football (both professional and college) regularly during the season, usually watching several games per week.",1,22.971,62.997,109.068,5,4,1,"I think commute lengths, as well as poor accomodations for bikes in many American cities and towns, account for the low rate.",4,"I drive almost daily, but rarely for long distances.",1,23.775,103.205,104.142,5,5,2,"I think technological innovation, as well as growing demand for ""on-the-go"" viewing options, accounts for this change.",4,"I watch TV daily, usually for several hours.",1,28.686,111.813,113.182,4,5,1,"I think the increasing availability of internet accounts for this rise, as does the increasing use of devices such as smartphones and tablets.",2,I use email and search engines daily.,1,33.227,139.347,141.944,4,5,1,"I think the desire of many for a single cup of coffee each day, but not for a greater amount, accounts for the success of the single cup brew. I think that increasing awareness of the single cup brew has also caused the higher level of ownership.",4,I do not drink coffee.,1,1,4,110000,Catholic,White,23,2,1,1,No.,The effect of reading about a trend on personal beliefs regarding that trend,"Yes, but I am unsure of what it might be.",No.,1,1
0,8,8.466666667,9,5.333333333,7.166666667,6.85,1,1,1,9,9,9,5,9,9,9,9,9,9,5,9,9,9,9,3,7,1,8,1,3,1,1,7,15.065,15.646,31.242,2,1,21.705,21.705,25.467,1,4,44.012,44.012,60.007,1,6,21.881,21.881,23.75,1,2,22.101,22.101,25.301,1,7,34.707,48.622,60.016,2,1,22.67,22.67,51.201,1,5,11.951,44.71,60.008,2,3,59.601,59.601,60.016,1,2,49.339,49.339,60.007,1,6,33.485,54.061,60.005,3, ,0,0,60.015,0,1,1,3,7,8,6,2,7,5,3,5,5,7,6,2,9,9,3,3,7,7,3,1,62.1,196.942,202.413,6,9,1,"Pizza is not your typical dough and cheese.  Many pizza pies are very fancy.  In addition, people love pizza and are willing to pay for a good slice.",2,I have pizza at least once a month,1,45.015,131.697,133.408,6,9,1,"Football is traditionally a winter sport.  It gets very cold to go to the stadium.  Besides, you can enjoy the game with friends and family in the comfort of your own home",2,I watch on a television.,1,71.46,209.098,211.046,9,2,2,"Because many people live far from where they work, by the time they reached work they would be very sweaty and uncomfortable.  Many Americans do not have facilities where they can shower and change at work.",1,I tend to drive only when I have to visit destination that a long way.  This is for personal reasons.  I commute to work using the train.,1,80.829,192.492,194.026,11,9,1,People love gadgets.  Everything we purchase today has video capability,2,I watch lots of tv.  I watch dvr and dvd mostly because I prefer watching exactly what I want to watch when I have time to watch it,1,47.519,148.815,172.816,7,9,1,More and more people have access to devices that allow them to connect to the internet,1,I search and email daily.  I am on the internet at least 6 hours out of the day,1,81.99,162.95,167.667,5,5,1,There is no waste.  You brew just the amount you are going to consume,1,I do not drink coffee.  I only drink tea,1,2,4,225000,none,african american,54,8,1,1,no,Opinions about popular trends in America,no,no,1,1
0,3,7.066666667,6.666666667,4,5.333333333,6.45,1,1,1,9,8,7,6,6,4,7,7,7,8,8,7,9,6,7,3,7,1,8,1,3,1,1,1,7.766,7.766,10.491,1,1,9.493,14.237,17.14,2,8,16.503,16.503,18.513,1,6,19.866,19.866,21.65,1,7,21.453,21.453,24,1,1,20.721,20.721,22.591,1,8,22.459,22.459,24.445,1,2,22.22,22.22,26.204,1,3,19.849,19.849,22.51,1,4,6.503,6.503,19.103,1,8,25.578,25.578,27.77,1,5,25.842,25.842,29.16,1,1,1,5,6,6,4,2,9,6,5,7,6,7,6,2,6,8,3,1,4,9,7,1,35.149,69.791,71.533,5,4,1,Supply and demand...competition,1,Maybe once a month,1,42.327,84.137,86.336,5,7,1,It's easier to watch at home on a big screen TV,3,Never watch it,1,77.906,102.054,107.341,5,2,1,Lazy,4,"I walk, ride the bus.",1,56.632,121.746,123.09,6,7,1,People do not do well with some sort of entertainment.,4,2-3 hours/day.  That includes local and national news.,1,44.887,68.962,70.585,5,9,1,Convenience,1,daily,1,39.46,87.823,89.61,4,3,1,"less ""family"";  more singles.  Or everyone wants a different flavor.",2,never,1,2,5,60000,Protestant,White,49,4,1,1,some of the graphics,logic/perceptions,how humans associate different things,no,1,1
0,2,6,9,5.333333333,7.166666667,3.25,1,1,1,7,8,5,9,3,1,9,5,7,9,9,9,2,2,5,3,7,1,8,1,3,1,1,7,7.768,7.768,20.846,1,1,29.044,33.752,37.903,2,2,35.358,36.484,38.535,2,8,38.971,42.504,46.765,2, ,2.229,2.229,60.016,1,4,1.21,41.424,44.033,3,5,1.208,40.1,58.625,3,3,0.972,46.392,48.648,2,7,0.813,36.336,37.37,3,7,0.825,47.283,53.115,3,7,1.248,39.831,42.159,2,6,1.485,23.419,24.809,2,1,1,7,9,1,2,6,7,3,5,1,3,5,1,9,1,1,9,9,2,3,9,1,76.405,358.665,359.902,9,9,1,all the materials it takes to make the pie,4,I eat pizza at least 6 times a week,1,2.308,449.552,450.794,7,6,2,the price of tickets and technology,4,I don't watch sports,1,12.316,50.484,51.518,5,5,2,the price of fuel,4,I drive evryday,1,814.605,878.861,880.376,5,9,1,I think technology is out of control,4,I watch from the time I open my eyes till I go to sleep,1,279.486,838.495,839.459,10,9,1,internet  is the trend,1,"mostly yahoo some aol and google ,google is my fav search engine  I use e-mail every day",1,16.219,90.068,91.272,5,5,1,starbucks is to bleme,4,every now and then,1,2,2,1450,none,white,40,5,1,1,no,don't know,I say yes but not sure what,no,1,1
0,3,4.933333333,8.666666667,7.333333333,8,2.7,1,1,1,8,9,8,1,9,1,2,9,8,3,1,1,1,8,5,3,7,1,8,1,3,1,1,7,7.032,7.032,8.192,1,3,7.842,7.842,12.082,1,3,16.109,16.109,17.062,1,4,9.25,9.25,11.547,1,3,12.925,12.925,14.398,1,5,7.237,7.237,8.134,1,1,14.144,14.144,16.777,1,2,12.143,12.143,13.327,1,7,10.43,10.43,11.447,1,3,10.63,10.63,13.958,1,7,20.882,20.882,21.843,1,1,15.382,19.423,20.823,2,1,1,7,1,2,9,7,1,6,9,1,8,8,1,9,4,1,5,8,7,2,8,1,30.177,61.41,76.035,6,8,1,American obsession with fast food,1,I eat about 1-2 pizza every two months,1,9.015,36.254,50.25,5,9,2,The love of the game as well as sports betting,2,I watch home team games and the Superbowl,1,4.699,46.012,71.693,5,8,2,Its dangerous and the weather does not permit it in most places as the only way to get to work,2,"I drive to work 5 days a week but we do have a ""work from home"" option available sometimes",1,12.576,41.456,69.803,6,9,1,Because the devices and the subscriptions to show are getting cheaper and more affordable,3,I watch approx. 3 hours of TV per day,1,38.962,104.834,105.924,6,9,1,There are no other reference material readily available and its fun!,1,i do search and email several times per day for work and personal,1,10.463,56.633,57.475,7,5,1,The stimulant effect as well as the increase in coffee shops available around the country,1,I drink about one cup a day,1,1,4,70000,Christian,White,52,9,1,1,the pattern matching,Attitudes toward customs,Yes it could have been age vs cognitive ability,no,1,1
0,6,4.2,8,7,7.5,4.2,1,1,1,7,8,2,2,3,3,3,2,6,6,3,2,7,3,6,3,7,1,8,1,3,1,1,7,11.938,11.938,15.396,1,1,31.15,31.15,33.464,1,8,35.189,35.189,42.375,1,8,42.098,42.098,43.077,1,2,17.422,17.422,26.669,1,7,26.532,26.532,27.287,1,1,36.608,36.608,37.914,1,5,36.764,36.764,38.414,1, ,0,0,28.733,0,3,28.523,28.523,30.557,1,5,16.328,16.328,17.45,1,5,38.431,38.431,39.041,1,1,1,4,4,5,8,4,4,4,4,9,8,4,3,8,5,3,8,4,3,6,8,1,3.706,38.884,39.775,7,8,1,Whatever is going on with the economy,1,"I have pizza a couple of times a month, usually on weekends.",1,6.507,51.594,52.076,5,9,1,"Ticket prices are high, a lot of people might not be close to a stadium",2,I watch SEC football in the fall and occasionally I watch the NFL but usually only the super bowl,1,12.168,68.725,69.335,5,5,1,It's not safe for convenient for a lot of people to use bikes. There aren't bike lanes in a lot of places and unless you're in a city most people probably can't get to work on a bike in an acceptable amount of time,3,I commute 30-40 minutes to work every day,1,109.714,177.137,198.258,5,7,1,"More interest in technology, more need for people to have devices to use on the go",1,I watch a few shows regularly but usually not at the airing time; I end up seeing them later in a stream,1,152.873,200.053,200.769,4,9,1,More access to the internet available to more people; more necessity to use the internet as more and more goes digital,1,I use e-mail and internet search engines multiple times a day,1,22.725,45.791,80.299,5,7,1,"For a lot of people like myself who live alone and work, it's easier to have a machine that quickly brews one cup. It's less wasteful as I can't drink a whole pot of coffee on my own.",1,"I drink coffee several times a week at work, usually one cup a day.",1,2,5,35000,none,white,30,2,1,1,no,i don't know,i don't know,none,1,1
0,3,5,3.666666667,4.666666667,4.166666667,4.6,1,1,1,3,6,1,4,7,4,6,4,6,6,4,4,6,7,7,3,7,1,8,1,3,1,1,7,8.334,8.334,9.226,1,1,12.04,12.04,12.876,1,3,8.044,8.044,8.705,1,8,11.258,11.258,12.806,1,4,7.678,7.678,8.681,1,4,9.405,9.405,10.232,1,8,6.809,6.809,7.54,1,7,9.545,9.545,10.211,1,6,15.052,15.052,15.846,1,8,4.433,4.433,5.179,1, ,0,0,60.005,0,3,7.301,7.301,8.263,1,1,1,6,6,4,6,4,6,5,7,4,6,6,4,6,6,4,6,6,6,4,6,1,9.74,87.85,88.431,6,3,1,food prices,2,once a month at most,1,16.786,34.217,34.556,6,5,1,they like live games a lot,3,don't watch football,1,13.725,30.78,31.199,6,3,1,laziness,2,drive to work,1,14.525,24.292,31.967,5,1,1,laziness,2,don't watch tv,1,25.86,31.323,44.134,5,7,1,availability,1,daily,1,7.507,44.937,45.549,8,6,1,convenience,2,1-2 cups a day,1,2,4,60000,none,white,34,3,1,1, , , , ,1,1
0,1,6,6.666666667,7,6.833333333,6.1,1,1,1,9,7,6,3,7,3,7,4,8,9,6,2,6,7,6,3,7,1,8,1,3,1,1,8,5.223,5.223,5.924,1,3,6.091,6.091,7.175,1,5,3.834,3.834,4.435,1,8,7.597,8.26,8.49,2,3,2.804,2.804,3.573,1,4,0.062,2.481,3.408,2,1,15.52,16.06,16.243,2,3,3.801,3.801,4.547,1,3,2.99,2.99,3.645,1,3,12.101,12.101,13.06,1,4,5.593,13.198,14.079,3,6,2.987,7.689,8.288,2,1,1,7,7,8,3,6,9,6,3,7,7,7,7,2,7,8,7,7,8,3,3,1,8.541,68.841,70.016,8,3,1,I think that the ad's and commercials are a big contributer to this.,2,Rarely eat pizza.,1,2.139,92.893,93.19,6,9,1,Because of the weather and most people like to be in the comfort of their own homes. Instant replay is a plus.,2,Big fan. Watch it every Sunday and Monday.,1,21.917,84.558,85.113,7,4,1,I think it's because Americans are spoiled and a consumer nation focused on easy means.,2,Drive to and from work. Drive to run errands. Drive to meet up with friends.,1,12.943,62.77,62.999,9,8,1,Demand for it is growing so of course the number of available devices will grow as well.,2,Only sports.,1,3.771,62.776,63.006,6,9,1,"I think that the Internet has become easier and much more accesible to use. Wifi networks are everywhere, computers are cheaper and much more user friendly.",1,Browse around 5 hours a day. Mostly work related.,1,16.263,103.45,103.871,8,8,1,"I think that it grew because of cool trends. Americans like to do whatever everyone else is doing and when a trend catches on like wildfire, it's inevitable that the success of the single cup brew will rise.",1,Drink it every morning and afternoon.,1,1,4,22000,Christian,White,27,2,1,1,No,Americans view on certain things and their preferences.,No,"I think that this study is far too long for $.75 By placing that type of wage and saying that it takes around 30 minutes to complete, you are saying that a workers time is equivalent to $1.50 hr. Just a suggestion: make it worthwhile for people. We take your surveys very seriously and we want to help you with your research but you have to respect the workers as well. I hope that my input could benefit your research.",1,1
0,0,6.333333333,6.333333333,3,4.666666667,4.2,1,1,1,5,5,5,5,5,5,7,8,7,8,5,5,8,9,8,3,7,1,8,1,3,1,1,8,5.905,5.905,7.283,1,6,11.92,11.92,12.893,1,2,16.731,16.731,19.121,1,8,7.185,7.185,8.896,1,5,10.65,10.65,11.671,1,7,8.562,8.562,10.197,1,4,14.808,15.957,17.652,2,4,13.625,14.774,15.392,2,8,9.437,9.437,10.738,1,1,9.883,18.416,22.469,2,1,7.083,7.083,8.068,1,3,9.181,9.181,11.275,1,1,1,5,2,5,9,8,5,5,9,5,5,5,5,9,5,5,5,5,5,9,7,1,14.738,34.797,68.953,5,5,1,Consumption level and the attractiveness of it to people plus competition strategies on the part of those who sell it.,2,I rarely eat it.,1,14.974,41.984,43.024,5,5,1,Unsure,1,I don't watch it at all,1,17.844,44.56,52.858,5,3,1,Because we have been conditioned to rely on cars for so long.,2,I don't drive at all.,1,15.329,36.479,40.148,5,5,1,Boredom,3,I very rarely watch TV.,1,21.83,56.861,73.359,5,9,1,It is more convenient than regular mail.,1,I am an avid and regular user of both platforms for multiple hours a day 7 days a week.,1,18.729,69.604,70.726,5,1,1,"People ""trying"" to tell themselves they can drink it without repercussions.",1,Very rarely-maybe once or twice a week-one cup,1,2,5,10000,Christianity,White,48,9,1,1,no,Unsure,no,no,1,1
0,1,6.466666667,9,2.666666667,5.833333333,4.75,1,1,1,8,7,7,6,7,7,6,5,6,6,6,6,6,7,7,3,7,1,8,1,3,1,1,7,8.475,8.475,10.245,1,2,14.697,14.697,15.898,1,1,18.708,18.708,19.854,1,8,17.622,17.622,18.719,1,1,14.523,14.523,15.394,1,3,8.113,8.113,9.675,1,2,16.62,20.371,21.604,2,8,21.01,21.01,22.883,1,5,13.509,13.509,14.038,1,3,2.505,2.505,3.599,1,3,2.876,2.876,3.858,1,3,2.104,2.104,3.374,1,1,1,3,2,5,7,6,7,3,7,1,3,6,5,6,5,6,3,3,1,9,7,1,56.032,115.48,116.424,5,9,1,the economy,3,1 pizza a month,1,32.392,53.536,54.395,4,2,1,The ticket prices,3,I don't watch football,1,36.242,97.571,98.17,6,1,1,because so few work places are close enough.,4,I don't drive,1,34.686,73.245,81.27,6,9,1,the technology keeps becoming more assessable to a larger audience and prices drop,4,I watch a few hours a week,1,75.728,88.879,166.831,4,9,1,"The information, educational and content people find interesting all account for the rise. Also, the availability of the internet now as opposed to 20 years ago.",1,I do both daily,1,15.146,46.547,47.114,6,5,2,How good it tastes,4,I don't drink coffee,1,1,2,30000,atheist,white,48,1,1,1,no,I have no idea,Perhaps there was but I could not figure it out.,No,1,1
0,1,7.733333333,8.666666667,5,6.833333333,4.8,1,1,1,9,8,9,7,5,6,8,9,9,9,5,8,8,9,7,3,7,1,8,1,3,1,1,1,17.186,17.186,20.337,1,5,19.699,19.699,21.151,1,7,23.111,23.111,24.687,1,6,17.943,17.943,20.093,1,3,14.721,14.721,16.533,1,3,12.533,12.533,13.963,1,3,12.927,12.927,14.166,1,6,13.343,14.131,15.909,2,3,8.852,8.852,11.103,1,6,12.83,12.83,14.125,1,7,13.654,13.654,14.994,1,7,7.634,7.634,8.917,1,1,1,5,8,5,9,8,6,3,8,2,6,6,6,8,6,6,4,2,6,9,7,1,22.522,198.648,199.943,5,8,1,People are increasingly demanding pizza that has more quality ingredients and are willing to pay a little more for a higher quality pizza.  There is also a growing market of inexpensive pizza which I believe is aimed at families who have children to feed and children tend not to be as picky about their pizza as adults.,1,"I eat pizza about 3 times a month.  I find it to be an easy way to feed the children when we are busy or want to spend Friday or Saturday night watching a movie, or ifI just don't feel like cooking.",1,65.31,133.521,134.636,5,8,1,"With the high prices of tickets, it is easier and cheaper to watch the games on television and many people like to go to sports bars and watch games.",2,"I am not really a football fan, but do watch a game every now and then with friends and will usually watch the Super Bowl.",1,69.229,146.249,201.907,6,1,1,For many people the distance to their jobs is too far to commute by bicycle. Other people are just too lazy to commute by bike and for others the weather or geographic conditions may be a hindrance to taking their bikes to work.,1,"I live in a rural town and need to drive a long distance to get to my job.  I try not to drive more than I need to, mainly to conserve fuel.  I try to run multiple errands at one time so I am not making a lot of trips and wasting gasoline.",1,24.454,76.161,110.139,5,9,1,People want to watch movies when they want to and not have to watch it when it is scheduled.,2,"I watch 3 or 4 hours of TV a day, some on cable and also Netflix.",1,17.353,91.269,92.485,5,9,1,I think the rise in internet users can be attributed to more people gaining access to the internet.,1,I use email to communicate with friends and family and I like to use the internet to look up various things that interest me.,1,20.694,67.642,68.589,5,6,1,"It makes very good coffee and is quite convenient, it is also seen as being chic or trendy.",2,I drink at least one or two cups of coffee per day.,1,1,3,30000,Catholic,White,41,1,1,1,I found the very beginning to be odd.,I think you are studying the cognitive reasoning ability of people.,I think it is to see how people see patterns in every day life.,I found it very interesting and like to share my opinions.,1,1
0,6,5.8,7.333333333,3.333333333,5.333333333,5.15,1,1,1,8,8,3,5,6,5,3,8,7,6,8,2,4,7,7,3,7,1,8,1,3,1,1,1,3.967,3.967,9.043,1,1,16.537,16.537,17.922,1,3,17.198,32.335,34.232,2,6,27.722,32.57,34.74,2,4,20.925,21.509,23.054,2,4,18.78,18.78,21.406,1,1,9.653,9.653,10.455,1,5,25.447,25.447,26.08,1,3,19.559,19.559,21.569,1,3,13.523,13.523,14.284,1,5,19.423,19.423,20.36,1,5,44.446,46.086,46.592,2,1,1,4,7,6,3,7,6,2,7,3,5,7,5,4,1,6,5,6,8,7,4,1,28.266,59.827,60.14,9,5,1,Demand,1,a few slices a month,1,2.994,32.171,32.677,6,3,1,Tickets are expensive and travel is as well.,1,I don't watch football.,1,1.684,73.493,74.062,10,3,1,Distance,3,Drive 40 miles round trip 5 times weekly.,1,1.299,37.073,37.651,10,9,1,"Ease of use, or need for multiple viewers.",2,A few hours a week.,1,7.613,41.918,43.928,7,8,1,"Younger generations growing up with the technology, as older generations pass away.",1,I use both daily.,1,6.802,41.714,42.509,10,4,1,"Quick, easy measurements, with uniform taste.",1,I don't drink coffee.,1,1,3,32000,n/a,white,26,6,1,1,No.,Commonly held conceptions of activities of the average United States citizen.,Something with psychology maybe?  Hard to tell.,None.,1,1
0,5,5.4,6.333333333,4.333333333,5.333333333,4.25,1,1,1,6,7,1,4,9,5,3,3,6,6,2,5,7,9,8,3,7,1,8,1,3,1,1,7,6.512,6.512,9.664,1,1,15.577,15.577,16.859,1,1,13.554,13.554,14.222,1,6,12.886,12.886,13.849,1,5,14.314,14.314,15.228,1,8,22.467,25.424,26.898,2,1,20.341,20.341,24.006,1, ,0,0,60.044,0,1,10.846,10.846,25.749,1,2,21.018,21.018,22.025,1,8,12.321,19.473,27.568,2,8,30.327,30.327,32.079,1,1,1,5,6,5,4,6,7,6,7,1,6,3,4,7,5,7,6,6,4,3,9,1,40.934,66.612,67.249,5,5,1,Ingredient prices and consumer demand.,1,We order pizza about one every other week.,1,51.358,91.989,97.608,7,5,1,The expense of tickets.,3,"I watch occasionally, usually a ""big game"" such as the Superbowl or our local college team.",1,16.738,49.33,50.271,5,3,1,Lack of safe bicycle lanes/paths.,2,I carpool with my spouse.,1,24.922,78.919,79.515,5,7,1,The unwillingness of people to (1) pay for cable; (2) schedule their lives around the TV schedule.,3,"I watch at least 14 hours of TV per week, sometimes more.  I watch shows via DVR almost exclusively.",1,19.27,63.226,64.017,5,7,1,"Increase of population in general, and younger generation more used to/dependent on computer usage.",1,I use both multiple times every day.,1,17.983,71.275,72.018,8,5,1,"Convenience, and ability to select a different blend/flavor with each cup.",3,"I use a single cup brewer at home, and a drip machine at work.  I drink at least 2 cups of coffee per day.",1,2,6,140000,None,White,39,1,1,1,The pattern recognition was much more difficult than I would have expected.,I have no idea.,"I'm sure there is - otherwise it makes no sense.  Perhaps the study was about people's comprehension of different types of information?  Visual vs. written, for example.",No.,1,1
0,3,6.066666667,6,3.333333333,4.666666667,5.1,1,1,1,6,7,8,7,6,7,3,2,8,8,6,7,3,7,6,3,7,1,8,1,3,1,1,7,8.529,8.529,10.037,1,5,6.262,6.262,7.602,1,7,11.371,11.371,12.695,1,6,11.692,11.692,13.816,1,7,7.346,7.346,11.623,1,6,2.109,2.109,2.953,1,5,13.865,14.385,14.694,2,5,4.638,4.638,5.227,1,5,8.413,10.829,11.394,4,7,12.201,12.201,13.086,1,2,4.81,5.538,5.893,2,3,2.825,2.825,3.597,1,1,1,5,5,5,4,4,5,5,5,4,5,5,4,4,5,4,5,3,5,5,5,1,2.791,19.175,20.573,8,5,1,mass production,3,quick,1,2.211,8.731,12.033,6,4,2,no idea,2,never,1,4.429,16.909,23.387,5,3,1,"lazy, safety concerns",3,drive daily,1,2.7,23.459,23.955,9,5,1,"convenience, lazy culture",4,dont watch much,1,6.992,30.936,42.43,8,8,1,"convenience, connectivity",4,I use email mostly for work. Internet at home for surfing and facebook,1,3.692,19.764,20.194,8,3,1,busy scheduels,2,every two days,1,2,5,53000,christian,white,27,5,1,1,just long,i dont know,not sure, ,1,1
0,3,6.8,6.333333333,7,6.666666667,4.55,1,1,1,8,7,7,4,7,8,7,7,6,7,7,6,7,7,7,3,7,1,2,1,3,1,1,7,4.39,4.39,5.207,1,8,2.007,2.007,3.201,1,8,11.641,11.641,12.887,1,8,5.733,5.733,11.607,1,3,3.272,3.272,4.11,1,6,3.528,3.528,4.378,1,1,20.289,20.289,21.355,1,3,3.828,3.828,4.507,1,3,4.183,4.183,7.143,1,2,2.786,2.786,5.674,1,4,5.474,5.474,6.427,1,1,5.475,6.386,9,2,1,1,6,4,3,7,6,5,6,8,4,4,6,5,7,5,6,6,5,7,6,7,1,19.405,38.268,38.672,6,6,2,gas prices,1,every now and then,1,6.181,20.916,32.043,5,8,1,easier to watch on tv,1,a lot,1,7.458,20.329,20.841,5,7,1,cars are easier,1,every day,1,10.789,25.499,26.319,7,6,2,people want it,1,few hours a day,1,11.439,23.198,27.326,5,7,1,people want information,1,once a day,1,12.136,24.287,29.883,6,6,2,easier,1,dont drink coffee,1,1,3,45000,christian,black,30,1,1,1,no,american's habits,maybe,no,1,1
